header_srchost;dtYMD;var7_sourceip;cnt_hack_source
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;3
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;202.101.167.119;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;202.101.167.119;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;202.101.167.119;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;202.101.167.119;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;202.101.167.119;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;202.101.167.119;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;4
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;203.125.58.125;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;202.101.167.119;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;202.101.167.119;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;3
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;125.64.43.154;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;125.64.43.154;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;125.64.43.154;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;125.64.43.154;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;125.64.43.154;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;4
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;3
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;4
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;4
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;4
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;5
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;5
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;7
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;4
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;203.125.58.125;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;203.125.58.125;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;4
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;2
d2412e8f;20130601;97.65.247.35;4
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;1
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;2
d2412e8f;20130601;211.142.71.172;1
d2412e8f;20130601;97.65.247.35;3
d2412e8f;20130601;64.191.50.132;1
d2412e8f;20130601;97.65.247.35;2
